request_rate,unique_endpoint_count,method_ratio,avg_payload_size,error_rate,repeated_parameter_ratio,user_agent_entropy,avg_response_time,max_response_time,is_anomalous
10.0,9,4.5,24.3,0.0,0.9,-0.0,157.6,180,0
10.0,6,1.2,16.5,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,32.6,0.0,0.7,-0.0,158.5,182,0
10.0,9,4.5,23.4,0.0,0.9,-0.0,157.7,179,0
10.0,9,4.5,7.1,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,14.4,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,26.1,0.0,0.8,-0.0,157.9,180,0
10.0,9,4.5,25.3,0.0,0.9,-0.0,157.7,181,0
10.0,7,1.75,13.3,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,35.6,0.0,0.6,-0.0,158.9,182,0
10.0,9,4.5,24.6,0.0,0.9,-0.0,157.8,180,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.9,0.0,0.6,-0.0,157.0,162,0
10.0,8,1.75,30.3,0.0,0.8,-0.0,157.8,180,0
10.0,9,4.5,24.3,0.0,0.9,-0.0,157.8,180,0
10.0,8,2.6666666666666665,12.9,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,31.7,0.0,0.7,-0.0,158.5,179,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,26.3,0.0,0.9,-0.0,157.8,182,0
10.0,6,1.2,16.7,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,30.6,0.0,0.7,-0.0,158.3,181,0
10.0,9,4.5,23.7,0.0,0.9,-0.0,157.7,179,0
10.0,9,4.5,7.1,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,14.0,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,25.9,0.0,0.8,-0.0,157.9,180,0
10.0,9,4.5,24.7,0.0,0.9,-0.0,157.6,180,0
10.0,7,1.75,13.9,0.0,0.7,-0.0,156.9,163,0
10.0,6,1.2,33.7,0.0,0.6,-0.0,158.7,180,0
10.0,9,4.5,25.4,0.0,0.9,-0.0,157.9,181,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.8,163,0
10.0,7,1.2,17.9,0.0,0.6,-0.0,157.0,162,0
10.0,8,1.75,33.0,0.0,0.8,-0.0,158.1,183,0
10.0,9,4.5,24.8,0.0,0.9,-0.0,157.8,180,0
10.0,8,2.6666666666666665,12.8,0.0,0.7,-0.0,156.6,162,0
10.0,7,1.2,32.1,0.0,0.7,-0.0,158.5,180,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,24.4,0.0,0.9,-0.0,157.6,180,0
10.0,6,1.2,16.8,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,31.8,0.0,0.7,-0.0,158.4,181,0
10.0,9,4.5,25.7,0.0,0.9,-0.0,157.9,181,0
10.0,9,4.5,7.4,0.0,0.8,-0.0,156.6,163,0
10.0,7,1.2,14.5,0.0,0.7,-0.0,156.3,159,0
10.0,8,2.6666666666666665,29.1,0.0,0.8,-0.0,158.2,183,0
10.0,9,4.5,24.0,0.0,0.9,-0.0,157.5,179,0
10.0,7,1.75,13.1,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,35.7,0.0,0.6,-0.0,158.8,182,0
10.0,9,4.5,28.7,0.0,0.9,-0.0,158.2,184,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.6,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,30.1,0.0,0.8,-0.0,157.8,180,0
10.0,9,4.5,24.5,0.0,0.9,-0.0,157.8,180,0
10.0,8,2.6666666666666665,12.5,0.0,0.7,-0.0,156.6,162,0
10.0,7,1.2,35.1,0.0,0.7,-0.0,158.9,183,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,24.1,0.0,0.9,-0.0,157.6,180,0
10.0,6,1.2,17.1,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,31.6,0.0,0.7,-0.0,158.4,182,0
10.0,9,4.5,27.0,0.0,0.9,-0.0,158.0,182,0
10.0,9,4.5,6.7,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,14.7,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,29.9,0.0,0.8,-0.0,158.3,184,0
10.0,9,4.5,26.3,0.0,0.9,-0.0,157.8,182,0
10.0,7,1.75,14.2,0.0,0.7,-0.0,156.9,163,0
10.0,6,1.2,34.8,0.0,0.6,-0.0,158.8,181,0
10.0,9,4.5,27.1,0.0,0.9,-0.0,158.1,183,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.6,0.0,0.6,-0.0,157.0,162,0
10.0,8,1.75,29.8,0.0,0.8,-0.0,157.7,179,0
10.0,9,4.5,27.1,0.0,0.9,-0.0,158.1,183,0
10.0,8,2.6666666666666665,13.6,0.0,0.7,-0.0,156.8,163,0
10.0,7,1.2,31.9,0.0,0.7,-0.0,158.5,179,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,24.2,0.0,0.9,-0.0,157.6,180,0
10.0,6,1.2,16.5,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,33.6,0.0,0.7,-0.0,158.6,184,0
10.0,9,4.5,25.5,0.0,0.9,-0.0,157.9,181,0
10.0,9,4.5,7.1,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,13.4,0.0,0.7,-0.0,156.3,159,0
10.0,8,2.6666666666666665,26.5,0.0,0.8,-0.0,157.9,180,0
10.0,9,4.5,24.5,0.0,0.9,-0.0,157.6,180,0
10.0,7,1.75,13.7,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,32.6,0.0,0.6,-0.0,158.6,179,0
10.0,9,4.5,26.2,0.0,0.9,-0.0,158.0,182,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.6,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,31.1,0.0,0.8,-0.0,157.9,181,0
10.0,9,4.5,23.5,0.0,0.9,-0.0,157.7,179,0
10.0,8,2.6666666666666665,13.1,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,34.1,0.0,0.7,-0.0,158.8,182,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,24.6,0.0,0.9,-0.0,157.6,180,0
10.0,6,1.2,16.4,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,31.4,0.0,0.7,-0.0,158.3,181,0
10.0,9,4.5,25.5,0.0,0.9,-0.0,157.9,181,0
10.0,9,4.5,7.1,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,13.9,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,27.8,0.0,0.8,-0.0,158.1,182,0
10.0,9,4.5,24.6,0.0,0.9,-0.0,157.6,180,0
10.0,7,1.75,13.9,0.0,0.7,-0.0,156.9,163,0
10.0,6,1.2,34.5,0.0,0.6,-0.0,158.8,181,0
10.0,9,4.5,24.9,0.0,0.9,-0.0,157.8,180,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.2,0.0,0.6,-0.0,157.0,162,0
10.0,8,1.75,30.9,0.0,0.8,-0.0,157.8,180,0
10.0,9,4.5,25.9,0.0,0.9,-0.0,157.9,181,0
10.0,8,2.6666666666666665,13.2,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,35.0,0.0,0.7,-0.0,158.9,183,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,25.8,0.0,0.9,-0.0,157.7,181,0
10.0,6,1.2,16.6,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,30.6,0.0,0.7,-0.0,158.3,180,0
10.0,9,4.5,23.9,0.0,0.9,-0.0,157.7,179,0
10.0,9,4.5,6.6,0.0,0.8,-0.0,156.3,162,0
10.0,7,1.2,13.4,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,27.1,0.0,0.8,-0.0,158.0,181,0
10.0,9,4.5,25.8,0.0,0.9,-0.0,157.7,181,0
10.0,7,1.75,13.4,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,36.2,0.0,0.6,-0.0,158.9,182,0
10.0,9,4.5,24.2,0.0,0.9,-0.0,157.8,180,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.3,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,30.4,0.0,0.8,-0.0,157.8,180,0
10.0,9,4.5,25.2,0.0,0.9,-0.0,157.9,181,0
10.0,8,2.6666666666666665,13.0,0.0,0.7,-0.0,156.8,163,0
10.0,7,1.2,34.5,0.0,0.7,-0.0,158.8,182,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,26.4,0.0,0.9,-0.0,157.8,182,0
10.0,6,1.2,17.6,0.0,0.6,-0.0,157.2,163,0
10.0,7,1.75,30.1,0.0,0.7,-0.0,158.3,180,0
10.0,9,4.5,25.7,0.0,0.9,-0.0,157.9,181,0
10.0,9,4.5,6.8,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,13.3,0.0,0.7,-0.0,156.3,159,0
10.0,8,2.6666666666666665,25.4,0.0,0.8,-0.0,157.8,179,0
10.0,9,4.5,24.0,0.0,0.9,-0.0,157.5,179,0
10.0,7,1.75,13.5,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,33.3,0.0,0.6,-0.0,158.7,180,0
10.0,9,4.5,25.5,0.0,0.9,-0.0,157.9,181,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.8,163,0
10.0,7,1.2,17.3,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,31.6,0.0,0.8,-0.0,158.0,182,0
10.0,9,4.5,26.0,0.0,0.9,-0.0,157.9,181,0
10.0,8,2.6666666666666665,13.3,0.0,0.7,-0.0,156.8,163,0
10.0,7,1.2,31.9,0.0,0.7,-0.0,158.5,179,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,22.4,0.0,0.9,-0.0,157.4,178,0
10.0,6,1.2,17.4,0.0,0.6,-0.0,157.2,163,0
10.0,7,1.75,32.1,0.0,0.7,-0.0,158.5,182,0
10.0,9,4.5,26.9,0.0,0.9,-0.0,158.0,182,0
10.0,9,4.5,7.3,0.0,0.8,-0.0,156.5,163,0
10.0,7,1.2,13.9,0.0,0.7,-0.0,156.3,159,0
10.0,8,2.6666666666666665,27.7,0.0,0.8,-0.0,158.1,182,0
10.0,9,4.5,24.1,0.0,0.9,-0.0,157.6,180,0
10.0,7,1.75,13.2,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,33.2,0.0,0.6,-0.0,158.6,180,0
10.0,9,4.5,24.5,0.0,0.9,-0.0,157.8,180,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.8,163,0
10.0,7,1.2,17.0,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,30.3,0.0,0.8,-0.0,157.8,180,0
10.0,9,4.5,25.9,0.0,0.9,-0.0,157.9,181,0
10.0,8,2.6666666666666665,12.9,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,32.8,0.0,0.7,-0.0,158.6,181,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,23.1,0.0,0.9,-0.0,157.5,179,0
10.0,6,1.2,17.3,0.0,0.6,-0.0,157.2,163,0
10.0,7,1.75,31.4,0.0,0.7,-0.0,158.4,182,0
10.0,9,4.5,27.3,0.0,0.9,-0.0,158.1,183,0
10.0,9,4.5,6.7,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,14.0,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,28.0,0.0,0.8,-0.0,158.1,182,0
10.0,9,4.5,26.1,0.0,0.9,-0.0,157.8,182,0
10.0,7,1.75,14.0,0.0,0.7,-0.0,156.9,163,0
10.0,6,1.2,34.4,0.0,0.6,-0.0,158.7,181,0
10.0,9,4.5,25.2,0.0,0.9,-0.0,157.9,181,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,17.0,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,28.3,0.0,0.8,-0.0,157.6,178,0
10.0,9,4.5,26.4,0.0,0.9,-0.0,158.0,182,0
10.0,8,2.6666666666666665,13.2,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,31.5,0.0,0.7,-0.0,158.5,179,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,30.2,0.0,0.9,-0.0,158.2,186,0
10.0,6,1.2,17.4,0.0,0.6,-0.0,157.2,163,0
10.0,7,1.75,32.8,0.0,0.7,-0.0,158.5,183,0
10.0,9,4.5,26.7,0.0,0.9,-0.0,158.0,182,0
10.0,9,4.5,7.1,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,13.5,0.0,0.7,-0.0,156.3,159,0
10.0,8,2.6666666666666665,26.4,0.0,0.8,-0.0,157.9,180,0
10.0,9,4.5,26.9,0.0,0.9,-0.0,157.8,182,0
10.0,7,1.75,13.2,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,34.5,0.0,0.6,-0.0,158.7,181,0
10.0,9,4.5,25.6,0.0,0.9,-0.0,157.9,181,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.3,0.0,0.6,-0.0,156.8,161,0
10.0,8,1.75,31.8,0.0,0.8,-0.0,158.0,182,0
10.0,9,4.5,24.6,0.0,0.9,-0.0,157.8,180,0
10.0,8,2.6666666666666665,13.5,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,33.0,0.0,0.7,-0.0,158.6,181,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,26.5,0.0,0.9,-0.0,157.8,182,0
10.0,6,1.2,16.5,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,32.8,0.0,0.7,-0.0,158.5,182,0
10.0,9,4.5,24.5,0.0,0.9,-0.0,157.8,180,0
10.0,9,4.5,7.5,0.0,0.8,-0.0,156.5,163,0
10.0,7,1.2,13.6,0.0,0.7,-0.0,156.3,159,0
10.0,8,2.6666666666666665,27.4,0.0,0.8,-0.0,158.0,181,0
10.0,9,4.5,24.3,0.0,0.9,-0.0,157.6,180,0
10.0,7,1.75,14.0,0.0,0.7,-0.0,156.9,163,0
10.0,6,1.2,33.6,0.0,0.6,-0.0,158.6,180,0
10.0,9,4.5,26.2,0.0,0.9,-0.0,158.0,182,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.8,0.0,0.6,-0.0,157.0,162,0
10.0,8,1.75,32.0,0.0,0.8,-0.0,158.0,182,0
10.0,9,4.5,30.1,0.0,0.9,-0.0,158.4,186,0
10.0,8,2.6666666666666665,12.7,0.0,0.7,-0.0,156.6,162,0
10.0,7,1.2,30.6,0.0,0.7,-0.0,158.4,178,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,24.8,0.0,0.9,-0.0,157.6,180,0
10.0,6,1.2,16.5,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,31.1,0.0,0.7,-0.0,158.4,181,0
10.0,9,4.5,23.9,0.0,0.9,-0.0,157.7,179,0
10.0,9,4.5,7.0,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,14.3,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,27.3,0.0,0.8,-0.0,158.0,181,0
10.0,9,4.5,26.3,0.0,0.9,-0.0,157.8,182,0
10.0,7,1.75,14.5,0.0,0.7,-0.0,156.9,163,0
10.0,6,1.2,33.9,0.0,0.6,-0.0,158.7,181,0
10.0,9,4.5,26.2,0.0,0.9,-0.0,158.0,182,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.7,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,30.5,0.0,0.8,-0.0,157.9,181,0
10.0,9,4.5,25.0,0.0,0.9,-0.0,157.8,180,0
10.0,8,2.6666666666666665,12.9,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,31.2,0.0,0.7,-0.0,158.4,179,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,23.5,0.0,0.9,-0.0,157.5,179,0
10.0,6,1.2,17.6,0.0,0.6,-0.0,157.2,163,0
10.0,7,1.75,31.8,0.0,0.7,-0.0,158.4,181,0
10.0,9,4.5,24.7,0.0,0.9,-0.0,157.8,180,0
10.0,9,4.5,7.1,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,14.1,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,26.2,0.0,0.8,-0.0,157.9,180,0
10.0,9,4.5,24.8,0.0,0.9,-0.0,157.6,180,0
10.0,7,1.75,13.2,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,33.9,0.0,0.6,-0.0,158.7,180,0
10.0,9,4.5,25.6,0.0,0.9,-0.0,157.9,181,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.4,0.0,0.6,-0.0,156.9,161,0
10.0,8,1.75,33.3,0.0,0.8,-0.0,158.1,183,0
10.0,9,4.5,22.3,0.0,0.9,-0.0,157.6,178,0
10.0,8,2.6666666666666665,13.0,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,33.7,0.0,0.7,-0.0,158.7,181,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,25.4,0.0,0.9,-0.0,157.7,181,0
10.0,6,1.2,17.4,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,32.1,0.0,0.7,-0.0,158.4,182,0
10.0,9,4.5,26.9,0.0,0.9,-0.0,158.0,182,0
10.0,9,4.5,7.2,0.0,0.8,-0.0,156.4,163,0
10.0,7,1.2,13.7,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,25.6,0.0,0.8,-0.0,157.8,179,0
10.0,9,4.5,27.4,0.0,0.9,-0.0,157.9,183,0
10.0,7,1.75,13.6,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,33.5,0.0,0.6,-0.0,158.7,180,0
10.0,9,4.5,24.1,0.0,0.9,-0.0,157.8,180,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.2,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,31.5,0.0,0.8,-0.0,158.0,182,0
10.0,9,4.5,25.9,0.0,0.9,-0.0,157.9,181,0
10.0,8,2.6666666666666665,13.5,0.0,0.7,-0.0,156.8,163,0
10.0,7,1.2,32.4,0.0,0.7,-0.0,158.6,180,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,24.6,0.0,0.9,-0.0,157.6,180,0
10.0,6,1.2,16.7,0.0,0.6,-0.0,157.2,163,0
10.0,7,1.75,32.7,0.0,0.7,-0.0,158.4,182,0
10.0,9,4.5,25.9,0.0,0.9,-0.0,157.9,181,0
10.0,9,4.5,6.8,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,13.6,0.0,0.7,-0.0,156.3,159,0
10.0,8,2.6666666666666665,26.9,0.0,0.8,-0.0,158.0,181,0
10.0,9,4.5,26.3,0.0,0.9,-0.0,157.8,182,0
10.0,7,1.75,12.8,0.0,0.7,-0.0,156.7,162,0
10.0,6,1.2,36.2,0.0,0.6,-0.0,158.9,183,0
10.0,9,4.5,24.3,0.0,0.9,-0.0,157.8,180,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.8,163,0
10.0,7,1.2,16.6,0.0,0.6,-0.0,156.8,161,0
10.0,8,1.75,31.3,0.0,0.8,-0.0,157.9,181,0
10.0,9,4.5,26.0,0.0,0.9,-0.0,157.9,181,0
10.0,8,2.6666666666666665,13.2,0.0,0.7,-0.0,156.8,163,0
10.0,7,1.2,33.5,0.0,0.7,-0.0,158.7,182,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,26.0,0.0,0.9,-0.0,157.7,181,0
10.0,6,1.2,17.3,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,30.8,0.0,0.7,-0.0,158.3,180,0
10.0,9,4.5,26.3,0.0,0.9,-0.0,158.0,182,0
10.0,9,4.5,7.1,0.0,0.8,-0.0,156.4,162,0
10.0,7,1.2,13.9,0.0,0.7,-0.0,156.4,160,0
10.0,8,2.6666666666666665,25.6,0.0,0.8,-0.0,157.8,179,0
10.0,9,4.5,26.7,0.0,0.9,-0.0,157.8,182,0
10.0,7,1.75,14.4,0.0,0.7,-0.0,156.9,163,0
10.0,6,1.2,33.2,0.0,0.6,-0.0,158.6,180,0
10.0,9,4.5,28.6,0.0,0.9,-0.0,158.2,184,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.7,162,0
10.0,7,1.2,16.6,0.0,0.6,-0.0,156.9,162,0
10.0,8,1.75,33.0,0.0,0.8,-0.0,158.1,183,0
10.0,9,4.5,24.0,0.0,0.9,-0.0,157.7,179,0
10.0,8,2.6666666666666665,13.3,0.0,0.7,-0.0,156.7,162,0
10.0,7,1.2,32.1,0.0,0.7,-0.0,158.6,180,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,27.3,0.0,0.9,-0.0,157.9,183,0
10.0,6,1.2,16.6,0.0,0.6,-0.0,157.1,162,0
10.0,7,1.75,30.3,0.0,0.7,-0.0,158.3,180,0
10.0,9,4.5,25.6,0.0,0.9,-0.0,157.9,181,0
10.0,9,4.5,7.2,0.0,0.8,-0.0,156.5,163,0
10.0,7,1.2,13.4,0.0,0.7,-0.0,156.3,159,0
10.0,8,2.6666666666666665,26.0,0.0,0.8,-0.0,157.9,180,0
10.0,9,4.5,25.8,0.0,0.9,-0.0,157.7,181,0
10.0,7,1.75,13.6,0.0,0.7,-0.0,156.8,162,0
10.0,6,1.2,33.8,0.0,0.6,-0.0,158.7,181,0
10.0,9,4.5,25.4,0.0,0.9,-0.0,157.9,181,0
10.0,10,10.0,0.0,0.0,0.9,-0.0,155.8,163,0
10.0,7,1.2,17.1,0.0,0.6,-0.0,157.0,162,0
10.0,8,1.75,30.1,0.0,0.8,-0.0,157.8,180,0
10.0,9,4.5,25.7,0.0,0.9,-0.0,157.9,181,0
10.0,8,2.6666666666666665,13.9,0.0,0.7,-0.0,156.8,163,0
10.0,7,1.2,33.0,0.0,0.7,-0.0,158.7,181,0
10.0,9,4.5,1.7,0.0,0.9,-0.0,155.5,157,0
10.0,9,4.5,23.8,0.0,0.9,-0.0,157.5,179,0
10.0,3,1.2,41.0,0.0,0.5,-0.0,210.2,220,1
10.0,5,0.8333333333333334,22.0,0.0,0.6,-0.0,207.4,216,1
10.0,2,1.0,97.2,0.0,0.5,-0.0,215.0,238,1
10.0,5,1.2,54.5,0.0,0.7,-0.0,208.0,231,1
10.0,6,2.6666666666666665,62.2,0.0,0.7,-0.0,214.1,245,1
10.0,4,1.2,67.8,0.0,0.6,-0.0,210.3,228,1
10.0,4,1.0,40.7,0.0,0.7,-0.0,208.4,219,1
10.0,4,1.5,13.0,0.0,0.6,-0.0,207.7,217,1
10.0,4,1.2,22.9,0.0,0.6,-0.0,207.3,215,1
10.0,4,0.8333333333333334,93.0,0.0,0.6,-0.0,214.3,236,1
10.0,4,1.2,76.4,0.0,0.6,-0.0,213.3,233,1
10.0,7,2.6666666666666665,21.5,0.0,0.7,-0.0,208.1,220,1
10.0,4,0.8333333333333334,21.0,0.0,0.6,-0.0,207.3,212,1
10.0,3,0.8333333333333334,63.0,0.0,0.5,-0.0,211.6,232,1
10.0,6,1.75,36.6,0.0,0.7,-0.0,208.7,230,1
10.0,7,2.6666666666666665,51.4,0.0,0.8,-0.0,211.4,231,1
10.0,5,1.75,28.0,0.0,0.6,-0.0,209.1,219,1
10.0,4,0.8333333333333334,17.4,0.0,0.6,-0.0,206.8,212,1
10.0,5,1.5,56.6,0.0,0.7,-0.0,209.1,230,1
10.0,6,1.75,32.6,0.0,0.7,-0.0,208.7,230,1
10.0,4,1.2,46.6,0.0,0.5,-0.0,210.3,229,1
10.0,5,1.0,24.0,0.0,0.7,-0.0,207.3,214,1
10.0,3,0.8333333333333334,60.4,0.0,0.5,-0.0,211.3,232,1
10.0,3,1.2,57.4,0.0,0.5,-0.0,211.3,230,1
10.0,7,1.75,52.1,0.0,0.8,-0.0,210.4,231,1
10.0,4,1.2,33.8,0.0,0.6,-0.0,208.6,218,1
10.0,4,1.2,19.4,0.0,0.6,-0.0,208.2,213,1
10.0,3,1.2,18.5,0.0,0.5,-0.0,207.4,211,1
10.0,5,1.2,89.8,0.0,0.6,-0.0,214.2,239,1
10.0,6,1.75,6.2,0.0,0.7,-0.0,208.6,236,1
10.0,4,1.2,111.3,0.0,0.7,-0.0,213.4,235,1
10.0,6,1.75,26.6,0.0,0.7,-0.0,208.4,218,1
10.0,4,1.2,18.6,0.0,0.5,-0.0,207.9,215,1
10.0,3,0.6666666666666666,85.6,0.0,0.6,-0.0,213.1,232,1
10.0,6,2.3333333333333335,29.2,0.0,0.7,-0.0,208.7,236,1
10.0,5,1.2,95.5,0.0,0.7,-0.0,211.7,230,1
10.0,4,1.2,21.4,0.0,0.5,-0.0,207.8,212,1
10.0,5,1.2,16.2,0.0,0.6,-0.0,207.7,213,1
10.0,2,0.8333333333333334,72.9,0.0,0.5,-0.0,214.6,237,1
10.0,5,1.2,59.1,0.0,0.7,-0.0,209.0,233,1
10.0,3,1.2,108.4,0.0,0.6,-0.0,216.1,235,1
10.0,2,0.8333333333333334,48.7,0.0,0.5,-0.0,210.6,221,1
10.0,5,1.25,12.6,0.0,0.7,-0.0,206.7,210,1
10.0,4,1.2,74.2,0.0,0.5,-0.0,213.7,229,1
10.0,6,1.75,16.5,0.0,0.8,-0.0,206.2,211,1
10.0,6,1.75,59.4,0.0,0.7,-0.0,211.2,232,1
10.0,3,0.8333333333333334,32.3,0.0,0.5,-0.0,208.9,213,1
10.0,3,0.8333333333333334,15.9,0.0,0.5,-0.0,207.0,210,1
10.0,5,1.75,77.0,0.0,0.7,-0.0,213.3,233,1
10.0,5,1.75,79.6,0.0,0.7,-0.0,213.5,235,1
10.0,8,4.5,7.5,0.0,0.8,-0.0,207.0,213,1
10.0,2,0.8333333333333334,34.4,0.0,0.5,-0.0,209.0,213,1
10.0,5,1.0,14.2,0.0,0.6,-0.0,206.8,211,1
10.0,3,0.8333333333333334,66.4,0.0,0.6,-0.0,211.1,233,1
10.0,5,1.75,4.8,0.0,0.6,-0.0,208.8,239,1
10.0,4,1.2,92.9,0.0,0.6,-0.0,212.0,232,1
10.0,5,1.2,20.2,0.0,0.6,-0.0,207.2,212,1
10.0,4,0.8333333333333334,26.2,0.0,0.6,-0.0,207.9,214,1
10.0,2,0.8333333333333334,93.8,0.0,0.5,-0.0,214.6,235,1
10.0,7,2.6666666666666665,11.9,0.0,0.8,-0.0,206.3,215,1
10.0,7,2.6666666666666665,49.3,0.0,0.7,-0.0,211.7,231,1
10.0,2,0.8333333333333334,44.7,0.0,0.5,-0.0,209.7,221,1
10.0,3,0.8333333333333334,20.7,0.0,0.6,-0.0,207.3,213,1
10.0,3,1.2,20.4,0.0,0.5,-0.0,207.7,213,1
